2.500000000000000000e+01,-5.000000000000000000e+01,1.800000000000000044e+00
2.600000000000000000e+01,-5.000000000000000000e+01,1.871999999999999886e+00
2.700000000000000000e+01,-5.000000000000000000e+01,1.943999999999999950e+00
2.800000000000000000e+01,-5.000000000000000000e+01,2.016000000000000014e+00
2.900000000000000000e+01,-5.000000000000000000e+01,2.088000000000000078e+00
3.000000000000000000e+01,-5.000000000000000000e+01,2.160000000000000142e+00
1.000000000000000000e+00,-4.500000000000000000e+01,8.000000000000000167e-02
2.000000000000000000e+00,-4.500000000000000000e+01,1.600000000000000033e-01
3.000000000000000000e+00,-4.500000000000000000e+01,2.399999999999999911e-01
4.000000000000000000e+00,-4.500000000000000000e+01,3.200000000000000067e-01
5.000000000000000000e+00,-4.500000000000000000e+01,4.000000000000000222e-01
6.000000000000000000e+00,-4.500000000000000000e+01,4.799999999999999822e-01
7.000000000000000000e+00,-4.500000000000000000e+01,5.600000000000000533e-01
8.000000000000000000e+00,-4.500000000000000000e+01,6.400000000000000133e-01
9.000000000000000000e+00,-4.500000000000000000e+01,7.199999999999999734e-01
1.000000000000000000e+01,-4.500000000000000000e+01,8.000000000000000444e-01
1.100000000000000000e+01,-4.500000000000000000e+01,8.800000000000000044e-01
1.200000000000000000e+01,-4.500000000000000000e+01,9.599999999999999645e-01
1.300000000000000000e+01,-4.500000000000000000e+01,1.040000000000000036e+00
1.400000000000000000e+01,-4.500000000000000000e+01,1.120000000000000107e+00
1.500000000000000000e+01,-4.500000000000000000e+01,1.199999999999999956e+00
1.600000000000000000e+01,-4.500000000000000000e+01,1.280000000000000027e+00
1.700000000000000000e+01,-4.500000000000000000e+01,1.360000000000000098e+00
1.800000000000000000e+01,-4.500000000000000000e+01,1.439999999999999947e+00
1.900000000000000000e+01,-4.500000000000000000e+01,1.520000000000000018e+00
2.000000000000000000e+01,-4.500000000000000000e+01,1.600000000000000089e+00
2.100000000000000000e+01,-4.500000000000000000e+01,1.679999999999999938e+00
2.200000000000000000e+01,-4.500000000000000000e+01,1.760000000000000009e+00
2.300000000000000000e+01,-4.500000000000000000e+01,1.840000000000000080e+00
2.400000000000000000e+01,-4.500000000000000000e+01,1.919999999999999929e+00
2.500000000000000000e+01,-4.500000000000000000e+01,2.000000000000000000e+00
2.600000000000000000e+01,-4.500000000000000000e+01,2.080000000000000071e+00
2.700000000000000000e+01,-4.500000000000000000e+01,2.160000000000000142e+00
2.800000000000000000e+01,-4.500000000000000000e+01,2.240000000000000213e+00
2.900000000000000000e+01,-4.500000000000000000e+01,2.319999999999999840e+00
3.000000000000000000e+01,-4.500000000000000000e+01,2.399999999999999911e+00
1.000000000000000000e+00,-4.000000000000000000e+01,8.999999999999999667e-02
2.000000000000000000e+00,-4.000000000000000000e+01,1.799999999999999933e-01
3.000000000000000000e+00,-4.000000000000000000e+01,2.700000000000000178e-01
4.000000000000000000e+00,-4.000000000000000000e+01,3.599999999999999867e-01
5.000000000000000000e+00,-4.000000000000000000e+01,4.500000000000000111e-01
6.000000000000000000e+00,-4.000000000000000000e+01,5.400000000000000355e-01
7.000000000000000000e+00,-4.000000000000000000e+01,6.300000000000000044e-01
8.000000000000000000e+00,-4.000000000000000000e+01,7.199999999999999734e-01
9.000000000000000000e+00,-4.000000000000000000e+01,8.100000000000000533e-01
1.000000000000000000e+01,-4.000000000000000000e+01,9.000000000000000222e-01
1.100000000000000000e+01,-4.000000000000000000e+01,9.899999999999999911e-01
1.200000000000000000e+01,-4.000000000000000000e+01,1.080000000000000071e+00
1.300000000000000000e+01,-4.000000000000000000e+01,1.170000000000000151e+00
1.400000000000000000e+01,-4.000000000000000000e+01,1.260000000000000009e+00
1.500000000000000000e+01,-4.000000000000000000e+01,1.350000000000000089e+00
1.600000000000000000e+01,-4.000000000000000000e+01,1.439999999999999947e+00
1.700000000000000000e+01,-4.000000000000000000e+01,1.530000000000000027e+00
1.800000000000000000e+01,-4.000000000000000000e+01,1.620000000000000107e+00
1.900000000000000000e+01,-4.000000000000000000e+01,1.709999999999999964e+00
2.000000000000000000e+01,-4.000000000000000000e+01,1.800000000000000044e+00
2.100000000000000000e+01,-4.000000000000000000e+01,1.890000000000000124e+00
2.200000000000000000e+01,-4.000000000000000000e+01,1.979999999999999982e+00
2.300000000000000000e+01,-4.000000000000000000e+01,2.070000000000000284e+00
2.400000000000000000e+01,-4.000000000000000000e+01,2.160000000000000142e+00
2.500000000000000000e+01,-4.000000000000000000e+01,2.250000000000000000e+00
2.600000000000000000e+01,-4.000000000000000000e+01,2.340000000000000302e+00
2.700000000000000000e+01,-4.000000000000000000e+01,2.430000000000000160e+00
2.800000000000000000e+01,-4.000000000000000000e+01,2.520000000000000018e+00
2.900000000000000000e+01,-4.000000000000000000e+01,2.609999999999999876e+00
3.000000000000000000e+01,-4.000000000000000000e+01,2.700000000000000178e+00
1.000000000000000000e+00,-3.500000000000000000e+01,1.028571428571428692e-01
2.000000000000000000e+00,-3.500000000000000000e+01,2.057142857142857384e-01
3.000000000000000000e+00,-3.500000000000000000e+01,3.085714285714286076e-01
4.000000000000000000e+00,-3.500000000000000000e+01,4.114285714285714768e-01
5.000000000000000000e+00,-3.500000000000000000e+01,5.142857142857143460e-01
6.000000000000000000e+00,-3.500000000000000000e+01,6.171428571428572152e-01
7.000000000000000000e+00,-3.500000000000000000e+01,7.200000000000000844e-01
8.000000000000000000e+00,-3.500000000000000000e+01,8.228571428571429536e-01
9.000000000000000000e+00,-3.500000000000000000e+01,9.257142857142858228e-01
1.000000000000000000e+01,-3.500000000000000000e+01,1.028571428571428692e+00
1.100000000000000000e+01,-3.500000000000000000e+01,1.131428571428571450e+00
1.200000000000000000e+01,-3.500000000000000000e+01,1.234285714285714430e+00
1.300000000000000000e+01,-3.500000000000000000e+01,1.337142857142857189e+00
1.400000000000000000e+01,-3.500000000000000000e+01,1.440000000000000169e+00
1.500000000000000000e+01,-3.500000000000000000e+01,1.542857142857142927e+00
1.600000000000000000e+01,-3.500000000000000000e+01,1.645714285714285907e+00
1.700000000000000000e+01,-3.500000000000000000e+01,1.748571428571428665e+00
1.800000000000000000e+01,-3.500000000000000000e+01,1.851428571428571646e+00
1.900000000000000000e+01,-3.500000000000000000e+01,1.954285714285714404e+00
2.000000000000000000e+01,-3.500000000000000000e+01,2.057142857142857384e+00
2.100000000000000000e+01,-3.500000000000000000e+01,2.160000000000000142e+00
2.200000000000000000e+01,-3.500000000000000000e+01,2.262857142857142900e+00
2.300000000000000000e+01,-3.500000000000000000e+01,2.365714285714286103e+00
2.400000000000000000e+01,-3.500000000000000000e+01,2.468571428571428861e+00
2.500000000000000000e+01,-3.500000000000000000e+01,2.571428571428571619e+00
2.600000000000000000e+01,-3.500000000000000000e+01,2.674285714285714377e+00
2.700000000000000000e+01,-3.500000000000000000e+01,2.777142857142857579e+00
2.800000000000000000e+01,-3.500000000000000000e+01,2.880000000000000338e+00
2.900000000000000000e+01,-3.500000000000000000e+01,2.982857142857143096e+00
3.000000000000000000e+01,-3.500000000000000000e+01,3.085714285714285854e+00
1.000000000000000000e+00,-3.000000000000000000e+01,1.199999999999999956e-01
2.000000000000000000e+00,-3.000000000000000000e+01,2.399999999999999911e-01
3.000000000000000000e+00,-3.000000000000000000e+01,3.599999999999999867e-01
4.000000000000000000e+00,-3.000000000000000000e+01,4.799999999999999822e-01
5.000000000000000000e+00,-3.000000000000000000e+01,5.999999999999999778e-01
6.000000000000000000e+00,-3.000000000000000000e+01,7.199999999999999734e-01
7.000000000000000000e+00,-3.000000000000000000e+01,8.399999999999999689e-01
8.000000000000000000e+00,-3.000000000000000000e+01,9.599999999999999645e-01
9.000000000000000000e+00,-3.000000000000000000e+01,1.079999999999999849e+00
1.000000000000000000e+01,-3.000000000000000000e+01,1.199999999999999956e+00
1.100000000000000000e+01,-3.000000000000000000e+01,1.319999999999999840e+00
1.200000000000000000e+01,-3.000000000000000000e+01,1.439999999999999947e+00
1.300000000000000000e+01,-3.000000000000000000e+01,1.559999999999999831e+00
1.400000000000000000e+01,-3.000000000000000000e+01,1.679999999999999938e+00
1.500000000000000000e+01,-3.000000000000000000e+01,1.799999999999999822e+00
1.600000000000000000e+01,-3.000000000000000000e+01,1.919999999999999929e+00
1.700000000000000000e+01,-3.000000000000000000e+01,2.040000000000000036e+00
1.800000000000000000e+01,-3.000000000000000000e+01,2.159999999999999698e+00
1.900000000000000000e+01,-3.000000000000000000e+01,2.279999999999999805e+00
2.000000000000000000e+01,-3.000000000000000000e+01,2.399999999999999911e+00
2.100000000000000000e+01,-3.000000000000000000e+01,2.520000000000000018e+00
2.200000000000000000e+01,-3.000000000000000000e+01,2.639999999999999680e+00
2.300000000000000000e+01,-3.000000000000000000e+01,2.759999999999999787e+00
2.400000000000000000e+01,-3.000000000000000000e+01,2.879999999999999893e+00
2.500000000000000000e+01,-3.000000000000000000e+01,3.000000000000000000e+00
2.600000000000000000e+01,-3.000000000000000000e+01,3.119999999999999662e+00
2.700000000000000000e+01,-3.000000000000000000e+01,3.239999999999999769e+00
2.800000000000000000e+01,-3.000000000000000000e+01,3.359999999999999876e+00
2.900000000000000000e+01,-3.000000000000000000e+01,3.479999999999999538e+00
3.000000000000000000e+01,-3.000000000000000000e+01,3.599999999999999645e+00
1.000000000000000000e+00,-2.500000000000000000e+01,1.439999999999999891e-01
2.000000000000000000e+00,-2.500000000000000000e+01,2.879999999999999782e-01
3.000000000000000000e+00,-2.500000000000000000e+01,4.319999999999999951e-01
4.000000000000000000e+00,-2.500000000000000000e+01,5.759999999999999565e-01
5.000000000000000000e+00,-2.500000000000000000e+01,7.199999999999999734e-01
6.000000000000000000e+00,-2.500000000000000000e+01,8.639999999999999902e-01
7.000000000000000000e+00,-2.500000000000000000e+01,1.008000000000000007e+00
8.000000000000000000e+00,-2.500000000000000000e+01,1.151999999999999913e+00
9.000000000000000000e+00,-2.500000000000000000e+01,1.296000000000000041e+00
1.000000000000000000e+01,-2.500000000000000000e+01,1.439999999999999947e+00
1.100000000000000000e+01,-2.500000000000000000e+01,1.583999999999999853e+00
1.200000000000000000e+01,-2.500000000000000000e+01,1.727999999999999980e+00
1.300000000000000000e+01,-2.500000000000000000e+01,1.871999999999999886e+00
1.400000000000000000e+01,-2.500000000000000000e+01,2.016000000000000014e+00
1.500000000000000000e+01,-2.500000000000000000e+01,2.160000000000000142e+00
1.600000000000000000e+01,-2.500000000000000000e+01,2.303999999999999826e+00
1.700000000000000000e+01,-2.500000000000000000e+01,2.447999999999999954e+00
1.800000000000000000e+01,-2.500000000000000000e+01,2.592000000000000082e+00
1.900000000000000000e+01,-2.500000000000000000e+01,2.735999999999999766e+00
2.000000000000000000e+01,-2.500000000000000000e+01,2.879999999999999893e+00
2.100000000000000000e+01,-2.500000000000000000e+01,3.024000000000000021e+00
2.200000000000000000e+01,-2.500000000000000000e+01,3.167999999999999705e+00
2.300000000000000000e+01,-2.500000000000000000e+01,3.311999999999999833e+00
2.400000000000000000e+01,-2.500000000000000000e+01,3.455999999999999961e+00
2.500000000000000000e+01,-2.500000000000000000e+01,3.600000000000000089e+00
2.600000000000000000e+01,-2.500000000000000000e+01,3.743999999999999773e+00
2.700000000000000000e+01,-2.500000000000000000e+01,3.887999999999999901e+00
2.800000000000000000e+01,-2.500000000000000000e+01,4.032000000000000028e+00
2.900000000000000000e+01,-2.500000000000000000e+01,4.176000000000000156e+00
3.000000000000000000e+01,-2.500000000000000000e+01,4.320000000000000284e+00
1.000000000000000000e+00,-2.000000000000000000e+01,1.799999999999999933e-01
2.000000000000000000e+00,-2.000000000000000000e+01,3.599999999999999867e-01
3.000000000000000000e+00,-2.000000000000000000e+01,5.400000000000000355e-01
4.000000000000000000e+00,-2.000000000000000000e+01,7.199999999999999734e-01
5.000000000000000000e+00,-2.000000000000000000e+01,9.000000000000000222e-01
6.000000000000000000e+00,-2.000000000000000000e+01,1.080000000000000071e+00
7.000000000000000000e+00,-2.000000000000000000e+01,1.260000000000000009e+00
8.000000000000000000e+00,-2.000000000000000000e+01,1.439999999999999947e+00
9.000000000000000000e+00,-2.000000000000000000e+01,1.620000000000000107e+00
1.000000000000000000e+01,-2.000000000000000000e+01,1.800000000000000044e+00
1.100000000000000000e+01,-2.000000000000000000e+01,1.979999999999999982e+00
1.200000000000000000e+01,-2.000000000000000000e+01,2.160000000000000142e+00
1.300000000000000000e+01,-2.000000000000000000e+01,2.340000000000000302e+00
1.400000000000000000e+01,-2.000000000000000000e+01,2.520000000000000018e+00
1.500000000000000000e+01,-2.000000000000000000e+01,2.700000000000000178e+00
1.600000000000000000e+01,-2.000000000000000000e+01,2.879999999999999893e+00
1.700000000000000000e+01,-2.000000000000000000e+01,3.060000000000000053e+00
1.800000000000000000e+01,-2.000000000000000000e+01,3.240000000000000213e+00
1.900000000000000000e+01,-2.000000000000000000e+01,3.419999999999999929e+00
2.000000000000000000e+01,-2.000000000000000000e+01,3.600000000000000089e+00
2.100000000000000000e+01,-2.000000000000000000e+01,3.780000000000000249e+00
2.200000000000000000e+01,-2.000000000000000000e+01,3.959999999999999964e+00
2.300000000000000000e+01,-2.000000000000000000e+01,4.140000000000000568e+00
2.400000000000000000e+01,-2.000000000000000000e+01,4.320000000000000284e+00
2.500000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+00
2.600000000000000000e+01,-2.000000000000000000e+01,4.680000000000000604e+00
2.700000000000000000e+01,-2.000000000000000000e+01,4.860000000000000320e+00
2.800000000000000000e+01,-2.000000000000000000e+01,5.040000000000000036e+00
2.900000000000000000e+01,-2.000000000000000000e+01,5.219999999999999751e+00
3.000000000000000000e+01,-2.000000000000000000e+01,5.400000000000000355e+00
1.000000000000000000e+00,-1.500000000000000000e+01,2.399999999999999911e-01
2.000000000000000000e+00,-1.500000000000000000e+01,4.799999999999999822e-01
3.000000000000000000e+00,-1.500000000000000000e+01,7.199999999999999734e-01
4.000000000000000000e+00,-1.500000000000000000e+01,9.599999999999999645e-01
5.000000000000000000e+00,-1.500000000000000000e+01,1.199999999999999956e+00
6.000000000000000000e+00,-1.500000000000000000e+01,1.439999999999999947e+00
7.000000000000000000e+00,-1.500000000000000000e+01,1.679999999999999938e+00
8.000000000000000000e+00,-1.500000000000000000e+01,1.919999999999999929e+00
9.000000000000000000e+00,-1.500000000000000000e+01,2.159999999999999698e+00
1.000000000000000000e+01,-1.500000000000000000e+01,2.399999999999999911e+00
1.100000000000000000e+01,-1.500000000000000000e+01,2.639999999999999680e+00
1.200000000000000000e+01,-1.500000000000000000e+01,2.879999999999999893e+00
1.300000000000000000e+01,-1.500000000000000000e+01,3.119999999999999662e+00
1.400000000000000000e+01,-1.500000000000000000e+01,3.359999999999999876e+00
1.500000000000000000e+01,-1.500000000000000000e+01,3.599999999999999645e+00
1.600000000000000000e+01,-1.500000000000000000e+01,3.839999999999999858e+00
1.700000000000000000e+01,-1.500000000000000000e+01,4.080000000000000071e+00
1.800000000000000000e+01,-1.500000000000000000e+01,4.319999999999999396e+00
1.900000000000000000e+01,-1.500000000000000000e+01,4.559999999999999609e+00
2.000000000000000000e+01,-1.500000000000000000e+01,4.799999999999999822e+00
2.100000000000000000e+01,-1.500000000000000000e+01,5.040000000000000036e+00
2.200000000000000000e+01,-1.500000000000000000e+01,5.279999999999999361e+00
2.300000000000000000e+01,-1.500000000000000000e+01,5.519999999999999574e+00
2.400000000000000000e+01,-1.500000000000000000e+01,5.759999999999999787e+00
2.500000000000000000e+01,-1.500000000000000000e+01,6.000000000000000000e+00
2.600000000000000000e+01,-1.500000000000000000e+01,6.239999999999999325e+00
2.700000000000000000e+01,-1.500000000000000000e+01,6.479999999999999538e+00
2.800000000000000000e+01,-1.500000000000000000e+01,6.719999999999999751e+00
2.900000000000000000e+01,-1.500000000000000000e+01,6.959999999999999076e+00
3.000000000000000000e+01,-1.500000000000000000e+01,7.199999999999999289e+00
1.000000000000000000e+00,-1.000000000000000000e+01,3.599999999999999867e-01
2.000000000000000000e+00,-1.000000000000000000e+01,7.199999999999999734e-01
3.000000000000000000e+00,-1.000000000000000000e+01,1.080000000000000071e+00
4.000000000000000000e+00,-1.000000000000000000e+01,1.439999999999999947e+00
5.000000000000000000e+00,-1.000000000000000000e+01,1.800000000000000044e+00
6.000000000000000000e+00,-1.000000000000000000e+01,2.160000000000000142e+00
7.000000000000000000e+00,-1.000000000000000000e+01,2.520000000000000018e+00
8.000000000000000000e+00,-1.000000000000000000e+01,2.879999999999999893e+00
9.000000000000000000e+00,-1.000000000000000000e+01,3.240000000000000213e+00
1.000000000000000000e+01,-1.000000000000000000e+01,3.600000000000000089e+00
1.100000000000000000e+01,-1.000000000000000000e+01,3.959999999999999964e+00
1.200000000000000000e+01,-1.000000000000000000e+01,4.320000000000000284e+00
1.300000000000000000e+01,-1.000000000000000000e+01,4.680000000000000604e+00
1.400000000000000000e+01,-1.000000000000000000e+01,5.040000000000000036e+00
1.500000000000000000e+01,-1.000000000000000000e+01,5.400000000000000355e+00
1.600000000000000000e+01,-1.000000000000000000e+01,5.759999999999999787e+00
1.700000000000000000e+01,-1.000000000000000000e+01,6.120000000000000107e+00
1.800000000000000000e+01,-1.000000000000000000e+01,6.480000000000000426e+00
1.900000000000000000e+01,-1.000000000000000000e+01,6.839999999999999858e+00
2.000000000000000000e+01,-1.000000000000000000e+01,7.200000000000000178e+00
2.100000000000000000e+01,-1.000000000000000000e+01,7.560000000000000497e+00
2.200000000000000000e+01,-1.000000000000000000e+01,7.919999999999999929e+00
2.300000000000000000e+01,-1.000000000000000000e+01,8.280000000000001137e+00
2.400000000000000000e+01,-1.000000000000000000e+01,8.640000000000000568e+00
2.500000000000000000e+01,-1.000000000000000000e+01,9.000000000000000000e+00
2.600000000000000000e+01,-1.000000000000000000e+01,9.360000000000001208e+00
2.700000000000000000e+01,-1.000000000000000000e+01,9.720000000000000639e+00
2.800000000000000000e+01,-1.000000000000000000e+01,1.008000000000000007e+01
2.900000000000000000e+01,-1.000000000000000000e+01,1.043999999999999950e+01
3.000000000000000000e+01,-1.000000000000000000e+01,1.080000000000000071e+01
1.000000000000000000e+00,-5.000000000000000000e+00,7.199999999999999734e-01
2.000000000000000000e+00,-5.000000000000000000e+00,1.439999999999999947e+00
3.000000000000000000e+00,-5.000000000000000000e+00,2.160000000000000142e+00
4.000000000000000000e+00,-5.000000000000000000e+00,2.879999999999999893e+00
5.000000000000000000e+00,-5.000000000000000000e+00,3.600000000000000089e+00
6.000000000000000000e+00,-5.000000000000000000e+00,4.320000000000000284e+00
7.000000000000000000e+00,-5.000000000000000000e+00,5.040000000000000036e+00
8.000000000000000000e+00,-5.000000000000000000e+00,5.759999999999999787e+00
9.000000000000000000e+00,-5.000000000000000000e+00,6.480000000000000426e+00
1.000000000000000000e+01,-5.000000000000000000e+00,7.200000000000000178e+00
1.100000000000000000e+01,-5.000000000000000000e+00,7.919999999999999929e+00
1.200000000000000000e+01,-5.000000000000000000e+00,8.640000000000000568e+00
1.300000000000000000e+01,-5.000000000000000000e+00,9.360000000000001208e+00
1.400000000000000000e+01,-5.000000000000000000e+00,1.008000000000000007e+01
1.500000000000000000e+01,-5.000000000000000000e+00,1.080000000000000071e+01
1.600000000000000000e+01,-5.000000000000000000e+00,1.151999999999999957e+01
1.700000000000000000e+01,-5.000000000000000000e+00,1.224000000000000021e+01
1.800000000000000000e+01,-5.000000000000000000e+00,1.296000000000000085e+01
1.900000000000000000e+01,-5.000000000000000000e+00,1.367999999999999972e+01
2.000000000000000000e+01,-5.000000000000000000e+00,1.440000000000000036e+01
2.100000000000000000e+01,-5.000000000000000000e+00,1.512000000000000099e+01
2.200000000000000000e+01,-5.000000000000000000e+00,1.583999999999999986e+01
2.300000000000000000e+01,-5.000000000000000000e+00,1.656000000000000227e+01
2.400000000000000000e+01,-5.000000000000000000e+00,1.728000000000000114e+01
2.500000000000000000e+01,-5.000000000000000000e+00,1.800000000000000000e+01
2.600000000000000000e+01,-5.000000000000000000e+00,1.872000000000000242e+01
2.700000000000000000e+01,-5.000000000000000000e+00,1.944000000000000128e+01
2.800000000000000000e+01,-5.000000000000000000e+00,2.016000000000000014e+01
2.900000000000000000e+01,-5.000000000000000000e+00,2.087999999999999901e+01
3.000000000000000000e+01,-5.000000000000000000e+00,2.160000000000000142e+01
